frame,team,timestamp,positions
158,0,5.266666666666667,"[[718, 352], [623, 383], [698, 228], [431, 397], [870, 323], [418, 459], [276, 242], [832, 469], [722, 465], [646, 452], [232, 13], [302, 376], [699, 220], [836, 470]]"
158,1,5.266666666666667,"[[148, 408], [934, 219], [756, 300], [480, 192], [708, 195], [683, 426], [226, 380], [926, 469], [793, 441], [694, 59], [498, 273], [697, 59]]"
159,0,5.3,"[[718, 352], [623, 383], [698, 228], [431, 397], [870, 323], [418, 459], [276, 242], [832, 469], [722, 465], [646, 452], [232, 13], [302, 376], [699, 222], [836, 470]]"
159,1,5.3,"[[148, 408], [934, 219], [756, 300], [480, 192], [708, 195], [683, 426], [226, 380], [926, 469], [793, 441], [694, 59], [498, 273], [697, 59]]"
160,0,5.333333333333333,"[[429, 398], [717, 353], [868, 323], [620, 383], [697, 228], [275, 241], [644, 454], [832, 469], [722, 465], [233, 13], [415, 459], [835, 470], [699, 213]]"
160,1,5.333333333333333,"[[934, 219], [497, 274], [478, 192], [145, 409], [224, 381], [683, 427], [755, 300], [925, 469], [792, 442], [707, 196], [694, 59], [696, 59]]"
161,0,5.366666666666666,"[[715, 355], [868, 324], [427, 399], [273, 241], [414, 460], [618, 383], [643, 455], [696, 229], [723, 466], [301, 375], [832, 470], [232, 13], [836, 470], [153, 121]]"
161,1,5.366666666666666,"[[221, 383], [933, 219], [477, 193], [496, 275], [683, 427], [140, 408], [925, 469], [706, 197], [694, 60], [790, 443], [754, 300], [702, 205]]"
162,0,5.4,"[[617, 383], [273, 243], [715, 356], [867, 324], [412, 461], [642, 455], [301, 375], [696, 228], [423, 401], [838, 470], [723, 466], [232, 13], [153, 121]]"
162,1,5.4,"[[932, 219], [476, 193], [219, 386], [133, 408], [752, 301], [494, 276], [683, 427], [924, 468], [706, 197], [693, 59], [788, 443]]"
163,0,5.433333333333334,"[[614, 382], [271, 244], [713, 356], [301, 379], [866, 324], [411, 461], [694, 229], [640, 455], [724, 467], [420, 400], [232, 13]]"
163,1,5.433333333333334,"[[475, 193], [751, 303], [218, 388], [931, 221], [129, 409], [683, 427], [705, 196], [494, 276], [923, 468], [693, 60], [787, 443]]"
164,0,5.466666666666667,"[[612, 382], [865, 324], [712, 356], [299, 382], [269, 245], [409, 462], [724, 467], [693, 228], [639, 455], [232, 13], [842, 471], [417, 401]]"
164,1,5.466666666666667,"[[750, 304], [474, 194], [931, 221], [126, 410], [923, 467], [217, 389], [683, 427], [704, 196], [493, 277], [786, 444], [693, 60]]"
165,0,5.5,"[[612, 382], [865, 324], [712, 356], [299, 382], [269, 245], [409, 462], [724, 467], [693, 228], [639, 455], [233, 13], [842, 471], [417, 401]]"
165,1,5.5,"[[750, 304], [474, 194], [931, 221], [126, 410], [923, 467], [217, 389], [683, 427], [704, 196], [493, 277], [786, 444], [693, 60]]"
166,0,5.533333333333333,"[[638, 455], [610, 384], [268, 246], [864, 325], [408, 463], [711, 356], [297, 383], [724, 467], [415, 402], [845, 471], [232, 13]]"
166,1,5.533333333333333,"[[123, 410], [750, 304], [922, 467], [930, 222], [683, 428], [216, 390], [785, 446], [491, 277], [704, 197], [473, 195], [692, 60]]"
167,0,5.566666666666666,"[[609, 384], [265, 246], [635, 457], [710, 357], [862, 324], [414, 402], [407, 463], [725, 467], [294, 385], [689, 230], [846, 471], [232, 13]]"
167,1,5.566666666666666,"[[749, 304], [921, 467], [683, 429], [472, 195], [784, 446], [928, 222], [490, 277], [120, 410], [216, 391], [692, 61], [702, 197]]"
168,0,5.6,"[[607, 384], [709, 358], [861, 325], [410, 404], [263, 246], [688, 229], [725, 467], [635, 458], [292, 385], [404, 463], [846, 472], [232, 13]]"
168,1,5.6,"[[748, 304], [471, 195], [683, 429], [921, 467], [783, 448], [488, 278], [117, 412], [928, 222], [216, 391], [692, 61], [702, 197]]"
169,0,5.633333333333334,"[[606, 385], [707, 360], [860, 325], [408, 406], [634, 460], [725, 467], [261, 247], [290, 386], [687, 229], [847, 472], [232, 13], [400, 463]]"
169,1,5.633333333333334,"[[748, 305], [470, 197], [684, 431], [921, 468], [488, 278], [702, 199], [783, 449], [927, 222], [216, 393], [113, 413], [692, 61]]"
170,0,5.666666666666667,"[[859, 325], [603, 385], [707, 361], [406, 408], [260, 247], [288, 386], [634, 461], [726, 467], [847, 473], [685, 230], [232, 13], [396, 464]]"
170,1,5.666666666666667,"[[748, 305], [684, 432], [486, 280], [921, 469], [109, 415], [216, 396], [701, 199], [469, 197], [926, 223], [782, 450], [692, 61]]"
171,0,5.7,"[[859, 325], [603, 385], [707, 361], [406, 408], [633, 461], [260, 247], [288, 386], [726, 467], [847, 473], [685, 230], [232, 13], [397, 464]]"
171,1,5.7,"[[748, 305], [684, 432], [486, 280], [109, 415], [921, 469], [216, 396], [701, 199], [469, 197], [926, 223], [782, 450], [692, 61]]"
172,0,5.733333333333333,"[[859, 326], [705, 362], [403, 409], [259, 247], [632, 462], [600, 386], [287, 389], [727, 468], [393, 464], [685, 230], [847, 472], [234, 13]]"
172,1,5.733333333333333,"[[747, 305], [684, 434], [216, 398], [486, 280], [699, 199], [468, 198], [925, 223], [920, 469], [780, 450], [102, 417], [692, 61]]"
173,0,5.766666666666667,"[[858, 327], [598, 386], [257, 248], [285, 391], [704, 363], [727, 468], [401, 410], [684, 231], [631, 463], [389, 465], [847, 474], [234, 13]]"
173,1,5.766666666666667,"[[684, 435], [747, 305], [699, 199], [924, 223], [217, 399], [919, 470], [467, 198], [98, 418], [779, 450], [486, 281], [692, 61]]"
174,0,5.8,"[[858, 327], [597, 385], [256, 248], [284, 393], [728, 469], [388, 466], [683, 232], [400, 411], [847, 474], [630, 463], [234, 13], [704, 364]]"
174,1,5.8,"[[485, 282], [746, 305], [684, 435], [924, 224], [699, 199], [94, 419], [919, 470], [217, 401], [466, 198], [778, 451], [692, 61]]"
175,0,5.833333333333333,"[[595, 386], [255, 250], [857, 327], [681, 233], [282, 395], [728, 473], [234, 13], [398, 411], [847, 475], [703, 365], [386, 467], [627, 463]]"
175,1,5.833333333333333,"[[483, 283], [745, 306], [684, 435], [924, 224], [699, 199], [465, 198], [919, 470], [217, 402], [777, 453], [88, 419]]"
176,0,5.866666666666666,"[[594, 387], [680, 232], [253, 250], [857, 327], [279, 397], [385, 466], [234, 13], [729, 474], [847, 475], [702, 365], [395, 412]]"
176,1,5.866666666666666,"[[482, 283], [745, 306], [684, 436], [923, 224], [917, 471], [465, 198], [84, 418], [698, 200], [776, 453], [218, 403]]"
177,0,5.9,"[[594, 387], [680, 232], [253, 250], [857, 327], [279, 397], [234, 13], [385, 466], [729, 474], [847, 475], [702, 365], [395, 412]]"
177,1,5.9,"[[482, 283], [745, 306], [684, 436], [923, 224], [917, 471], [465, 198], [84, 418], [698, 200], [776, 453], [218, 403]]"
178,0,5.933333333333334,"[[251, 251], [700, 365], [394, 415], [592, 388], [856, 327], [277, 398], [382, 468], [729, 475], [234, 13], [847, 475], [678, 232], [626, 468]]"
178,1,5.933333333333334,"[[744, 306], [482, 284], [463, 200], [684, 437], [915, 471], [697, 200], [922, 224], [775, 455], [79, 420], [219, 403]]"
179,0,5.966666666666667,"[[700, 367], [854, 328], [249, 252], [276, 398], [392, 418], [234, 13], [729, 477], [846, 476], [677, 232], [380, 469], [591, 390], [625, 468]]"
179,1,5.966666666666667,"[[742, 307], [463, 200], [481, 284], [684, 438], [910, 471], [697, 200], [220, 404], [774, 456], [921, 224], [75, 420]]"
180,0,6.0,"[[698, 369], [248, 252], [854, 328], [274, 398], [390, 419], [376, 470], [676, 233], [729, 477], [846, 478], [234, 13]]"
180,1,6.0,"[[462, 200], [741, 308], [907, 471], [221, 406], [480, 284], [696, 200], [684, 438], [774, 458], [72, 421], [921, 224]]"
181,0,6.033333333333333,"[[273, 401], [245, 252], [853, 328], [697, 370], [675, 234], [389, 420], [374, 469], [729, 478], [234, 13], [845, 479]]"
181,1,6.033333333333333,"[[223, 408], [462, 201], [741, 308], [905, 472], [920, 224], [480, 286], [695, 200], [684, 440], [772, 458], [64, 422]]"
182,0,6.066666666666666,"[[853, 330], [244, 252], [697, 372], [674, 235], [270, 404], [846, 480], [729, 478], [387, 421], [234, 13]]"
182,1,6.066666666666666,"[[225, 410], [740, 308], [919, 224], [905, 471], [461, 201], [695, 200], [478, 286], [61, 424], [772, 458], [684, 440]]"
183,0,6.1,"[[853, 330], [244, 252], [697, 372], [674, 235], [269, 404], [846, 480], [729, 478], [388, 421], [234, 13], [371, 470]]"
183,1,6.1,"[[225, 410], [740, 308], [919, 224], [905, 471], [461, 201], [695, 200], [478, 286], [61, 424], [772, 458], [684, 440]]"
184,0,6.133333333333334,"[[853, 330], [697, 373], [267, 405], [672, 236], [847, 482], [727, 478], [386, 421], [242, 252], [234, 13]]"
184,1,6.133333333333334,"[[739, 309], [918, 225], [228, 411], [905, 471], [459, 202], [694, 201], [770, 458], [478, 288], [56, 425], [684, 440], [690, 62]]"
185,0,6.166666666666667,"[[852, 330], [241, 252], [264, 407], [696, 374], [727, 478], [672, 237], [844, 481], [234, 13], [366, 474], [385, 422], [619, 471]]"
185,1,6.166666666666667,"[[739, 310], [458, 202], [917, 225], [904, 472], [769, 458], [694, 201], [230, 411], [477, 289], [53, 428], [685, 442]]"
186,0,6.2,"[[852, 331], [241, 253], [696, 375], [363, 474], [728, 478], [261, 408], [671, 237], [843, 482], [234, 13], [583, 392], [383, 422], [618, 472]]"
186,1,6.2,"[[738, 310], [903, 472], [457, 203], [917, 226], [233, 412], [693, 202], [477, 290], [768, 459], [49, 429], [685, 444]]"
187,0,6.233333333333333,"[[852, 332], [240, 254], [695, 375], [729, 479], [381, 426], [362, 476], [582, 394], [670, 237], [259, 408], [234, 13], [842, 483], [617, 475]]"
187,1,6.233333333333333,"[[738, 310], [456, 203], [692, 202], [916, 226], [900, 472], [234, 412], [766, 461], [476, 290], [46, 430], [686, 445]]"
188,0,6.266666666666667,"[[851, 332], [239, 254], [729, 480], [694, 378], [362, 477], [669, 238], [616, 477], [380, 429], [581, 394], [234, 13], [843, 483], [255, 410]]"
188,1,6.266666666666667,"[[692, 202], [45, 431], [736, 311], [456, 204], [916, 226], [896, 473], [475, 290], [686, 445], [765, 462], [245, 412], [240, 413], [689, 63]]"
189,0,6.3,"[[851, 332], [239, 254], [729, 480], [694, 378], [362, 477], [669, 238], [616, 477], [380, 429], [581, 394], [234, 13], [843, 483], [255, 410]]"
189,1,6.3,"[[692, 202], [45, 431], [736, 311], [456, 204], [916, 226], [896, 473], [475, 290], [765, 462], [686, 445], [245, 412], [240, 413], [689, 63]]"
190,0,6.333333333333333,"[[850, 332], [694, 380], [238, 255], [730, 482], [360, 479], [667, 238], [380, 430], [615, 478], [844, 484], [234, 13], [256, 411]]"
190,1,6.333333333333333,"[[691, 203], [687, 446], [455, 204], [736, 311], [916, 227], [44, 432], [475, 290], [766, 463], [891, 472], [237, 414], [689, 64]]"
191,0,6.366666666666666,"[[850, 333], [731, 485], [692, 382], [236, 256], [358, 479], [380, 431], [666, 237], [845, 485], [234, 13], [615, 480]]"
191,1,6.366666666666666,"[[691, 203], [687, 448], [44, 434], [246, 415], [455, 205], [735, 311], [915, 227], [766, 463], [888, 473], [474, 291], [689, 64]]"
192,0,6.4,"[[849, 333], [235, 256], [732, 486], [692, 383], [357, 480], [665, 239], [379, 432], [845, 487], [234, 13], [615, 482]]"
192,1,6.4,"[[42, 436], [247, 417], [734, 312], [688, 448], [454, 207], [915, 227], [765, 464], [886, 476], [473, 292], [689, 64], [691, 204]]"
193,0,6.433333333333334,"[[233, 256], [848, 332], [691, 384], [732, 488], [356, 481], [614, 483], [843, 487], [234, 13], [379, 433], [665, 239]]"
193,1,6.433333333333334,"[[733, 313], [246, 418], [40, 437], [688, 448], [454, 207], [914, 227], [765, 465], [884, 476], [689, 64], [472, 292], [691, 205]]"
194,0,6.466666666666667,"[[233, 255], [848, 333], [731, 490], [664, 239], [691, 385], [354, 481], [614, 483], [234, 13], [379, 433], [839, 488]]"
194,1,6.466666666666667,"[[733, 313], [247, 419], [453, 208], [689, 449], [765, 466], [914, 228], [39, 440], [689, 64], [689, 206], [880, 477], [472, 293]]"
195,0,6.5,"[[233, 255], [848, 333], [731, 490], [664, 239], [691, 385], [354, 481], [614, 483], [379, 433], [234, 13], [839, 488]]"
195,1,6.5,"[[733, 313], [247, 419], [453, 208], [689, 449], [765, 466], [914, 228], [39, 440], [689, 206], [689, 64], [880, 477], [472, 293]]"
196,0,6.533333333333333,"[[664, 241], [847, 333], [232, 256], [732, 492], [613, 484], [353, 482], [834, 490], [379, 434], [234, 13], [690, 386]]"
196,1,6.533333333333333,"[[732, 314], [452, 208], [472, 294], [248, 419], [913, 229], [765, 467], [38, 441], [689, 450], [687, 206], [689, 65], [878, 478]]"
197,0,6.566666666666666,"[[847, 334], [662, 243], [232, 256], [730, 493], [611, 484], [379, 437], [352, 484], [834, 491], [235, 13], [689, 389], [160, 116]]"
197,1,6.566666666666666,"[[250, 421], [472, 295], [451, 208], [912, 229], [732, 315], [38, 441], [765, 468], [689, 65], [690, 453], [686, 206], [874, 479]]"
198,0,6.6,"[[846, 335], [232, 257], [661, 243], [379, 439], [689, 392], [729, 494], [611, 486], [352, 485], [833, 491], [236, 13], [841, 489]]"
198,1,6.6,"[[910, 230], [252, 421], [731, 316], [471, 296], [451, 209], [39, 440], [689, 66], [686, 207], [765, 469], [690, 454], [871, 479], [593, 18], [974, 35]]"
199,0,6.633333333333334,"[[233, 258], [689, 394], [660, 244], [380, 441], [729, 495], [611, 489], [352, 486], [833, 491], [844, 335], [238, 14], [838, 490], [578, 401]]"
199,1,6.633333333333334,"[[910, 231], [472, 297], [730, 316], [254, 422], [451, 209], [686, 207], [39, 440], [688, 67], [766, 470], [870, 479], [690, 456], [973, 36]]"
200,0,6.666666666666667,"[[233, 259], [688, 396], [380, 443], [610, 490], [660, 244], [729, 496], [351, 487], [831, 491], [843, 335], [836, 490], [578, 402]]"
200,1,6.666666666666667,"[[42, 441], [472, 298], [729, 317], [909, 232], [256, 424], [451, 210], [685, 209], [688, 68], [767, 469], [690, 457], [867, 480]]"
201,0,6.7,"[[234, 259], [688, 396], [610, 490], [380, 443], [729, 496], [660, 244], [351, 487], [831, 491], [843, 335], [837, 490], [578, 402]]"
201,1,6.7,"[[42, 441], [472, 297], [909, 232], [729, 317], [256, 424], [451, 210], [685, 209], [688, 68], [767, 469], [690, 457], [867, 480]]"
202,0,6.733333333333333,"[[688, 397], [234, 260], [842, 337], [729, 496], [830, 493], [351, 488], [610, 491], [659, 245], [380, 443], [834, 492], [578, 402]]"
202,1,6.733333333333333,"[[44, 444], [451, 212], [257, 424], [472, 298], [728, 317], [684, 211], [688, 69], [907, 233], [767, 469], [691, 458], [863, 481]]"
203,0,6.766666666666667,"[[235, 261], [841, 337], [688, 398], [728, 495], [830, 495], [381, 444], [351, 489], [609, 492], [658, 247]]"
203,1,6.766666666666667,"[[48, 446], [728, 317], [451, 213], [906, 234], [688, 70], [768, 468], [472, 299], [690, 458], [858, 482], [683, 212], [257, 425]]"
204,0,6.8,"[[687, 398], [728, 495], [235, 262], [840, 338], [381, 444], [351, 489], [657, 248], [829, 496], [609, 493]]"
204,1,6.8,"[[728, 317], [688, 72], [905, 235], [451, 214], [50, 447], [768, 468], [690, 459], [683, 213], [472, 300], [260, 428], [855, 483]]"
205,0,6.833333333333333,"[[727, 495], [686, 398], [236, 262], [839, 338], [351, 488], [656, 249], [608, 493], [828, 496], [382, 445], [244, 19]]"
205,1,6.833333333333333,"[[727, 317], [451, 215], [52, 449], [688, 73], [904, 236], [681, 214], [767, 468], [690, 459], [472, 301], [850, 484], [266, 431], [256, 426]]"
206,0,6.866666666666666,"[[686, 401], [728, 497], [235, 262], [838, 338], [351, 490], [608, 492], [656, 250], [826, 497], [256, 428], [383, 445], [246, 21], [174, 121]]"
206,1,6.866666666666666,"[[726, 318], [54, 451], [450, 216], [680, 215], [903, 236], [688, 74], [690, 462], [847, 485], [473, 302], [268, 433], [768, 468], [260, 430]]"
207,0,6.9,"[[727, 497], [686, 401], [838, 338], [235, 262], [351, 490], [608, 492], [656, 250], [826, 497], [256, 428], [383, 445], [246, 21], [174, 121]]"
207,1,6.9,"[[726, 318], [54, 451], [450, 216], [680, 215], [903, 236], [688, 74], [690, 462], [847, 485], [473, 302], [268, 432], [768, 468], [261, 430]]"
208,0,6.933333333333334,"[[727, 499], [607, 492], [352, 492], [685, 404], [837, 338], [236, 262], [655, 250], [257, 432], [824, 496], [1275, 182], [176, 122]]"
208,1,6.933333333333334,"[[57, 452], [450, 216], [725, 319], [902, 236], [679, 216], [687, 75], [690, 463], [473, 304], [767, 470], [270, 434], [845, 484]]"
209,0,6.966666666666667,"[[728, 500], [354, 492], [607, 493], [685, 406], [835, 339], [236, 263], [654, 252], [1275, 185], [385, 449], [68, 169], [262, 434], [824, 494], [249, 25], [115, 153], [177, 123]]"
209,1,6.966666666666667,"[[449, 217], [723, 320], [59, 453], [767, 471], [900, 237], [690, 463], [688, 76], [473, 305], [678, 216], [274, 436], [267, 435]]"
210,0,7.0,"[[729, 501], [356, 493], [386, 450], [607, 494], [835, 340], [685, 408], [237, 264], [654, 253], [262, 435], [1274, 187]]"
210,1,7.0,"[[722, 321], [449, 218], [767, 473], [690, 466], [900, 237], [688, 78], [474, 305], [278, 437], [61, 453], [677, 217], [830, 494], [825, 494], [270, 437]]"
211,0,7.033333333333333,"[[834, 341], [607, 496], [356, 495], [685, 410], [729, 501], [238, 265], [387, 454], [260, 435], [652, 254]]"
211,1,7.033333333333333,"[[721, 322], [449, 219], [766, 473], [898, 239], [284, 437], [474, 306], [688, 79], [689, 467], [676, 220], [65, 456], [828, 493]]"
212,0,7.066666666666666,"[[609, 497], [832, 341], [239, 266], [729, 501], [685, 411], [356, 495], [388, 454], [261, 435], [652, 255]]"
212,1,7.066666666666666,"[[720, 323], [449, 220], [69, 457], [767, 473], [475, 306], [896, 239], [687, 80], [290, 438], [689, 467], [675, 221], [824, 494], [829, 493]]"
213,0,7.1,"[[609, 497], [832, 341], [239, 266], [729, 501], [685, 411], [356, 495], [388, 454], [261, 435], [652, 255]]"
213,1,7.1,"[[720, 323], [449, 220], [69, 457], [767, 473], [475, 306], [896, 239], [687, 80], [290, 438], [689, 467], [675, 221], [827, 494]]"
214,0,7.133333333333334,"[[240, 266], [608, 497], [728, 501], [358, 495], [831, 342], [652, 254], [684, 411], [389, 455], [263, 435], [76, 172]]"
214,1,7.133333333333334,"[[720, 323], [450, 222], [475, 307], [767, 473], [687, 81], [292, 439], [689, 467], [72, 457], [675, 223], [823, 494]]"
215,0,7.166666666666667,"[[241, 267], [608, 497], [358, 495], [262, 436], [727, 502], [830, 343], [684, 411], [390, 454], [77, 172], [650, 256]]"
215,1,7.166666666666667,"[[719, 324], [475, 308], [449, 223], [687, 82], [822, 496], [296, 440], [769, 475], [73, 457], [688, 468], [674, 224], [894, 241], [453, 54]]"
216,0,7.2,"[[359, 495], [829, 343], [241, 268], [726, 504], [607, 497], [683, 411], [262, 439], [650, 256], [79, 172], [391, 454], [187, 129], [84, 127]]"
216,1,7.2,"[[719, 324], [893, 242], [687, 83], [821, 497], [475, 308], [299, 441], [449, 224], [770, 476], [688, 470], [76, 458], [672, 225]]"
217,0,7.233333333333333,"[[360, 497], [829, 343], [606, 497], [725, 505], [649, 257], [242, 268], [683, 415], [262, 441], [81, 173], [391, 456], [188, 130], [170, 93], [4, 184]]"
217,1,7.233333333333333,"[[718, 324], [892, 242], [687, 84], [476, 310], [79, 459], [688, 472], [819, 498], [769, 476], [303, 443], [449, 225], [671, 227], [956, 54], [454, 57]]"
218,0,7.266666666666667,"[[360, 498], [648, 259], [827, 344], [260, 444], [605, 500], [724, 507], [243, 269], [393, 458], [82, 173], [148, 180], [1261, 198], [683, 418]]"
218,1,7.266666666666667,"[[717, 325], [891, 243], [83, 460], [687, 85], [817, 497], [475, 310], [769, 476], [686, 475], [307, 444], [670, 227], [448, 226]]"
219,0,7.3,"[[360, 498], [827, 344], [648, 259], [260, 444], [605, 499], [724, 507], [243, 269], [393, 458], [82, 173], [683, 418], [1261, 198], [146, 180]]"
219,1,7.3,"[[717, 324], [891, 243], [83, 460], [817, 497], [687, 85], [475, 310], [769, 476], [686, 475], [308, 444], [670, 227], [448, 226]]"
220,0,7.333333333333333,"[[360, 499], [826, 344], [605, 502], [648, 260], [723, 508], [258, 446], [393, 460], [243, 270], [83, 174], [682, 420], [1259, 197], [585, 412], [148, 180]]"
220,1,7.333333333333333,"[[717, 325], [816, 497], [890, 243], [313, 444], [687, 86], [475, 312], [769, 476], [686, 476], [88, 462], [669, 228], [449, 226]]"
221,0,7.366666666666666,"[[360, 500], [604, 504], [825, 344], [723, 508], [242, 270], [256, 446], [83, 175], [647, 260], [394, 460], [586, 413], [682, 422], [1258, 198]]"
221,1,7.366666666666666,"[[814, 498], [890, 243], [317, 445], [716, 326], [476, 313], [768, 476], [687, 87], [685, 478], [90, 462], [448, 227], [668, 228]]"
222,0,7.4,"[[360, 500], [604, 505], [824, 345], [724, 508], [242, 270], [647, 260], [586, 415], [83, 175], [255, 447], [1257, 198]]"
222,1,7.4,"[[812, 500], [889, 244], [475, 314], [768, 476], [94, 463], [716, 327], [687, 87], [667, 229], [684, 479], [319, 444], [448, 227], [953, 56], [455, 64]]"
223,0,7.433333333333334,"[[360, 501], [824, 345], [604, 505], [723, 508], [646, 261], [242, 271], [586, 415], [83, 175], [254, 447], [1256, 198]]"
223,1,7.433333333333334,"[[811, 501], [889, 245], [322, 445], [768, 476], [476, 314], [687, 87], [667, 229], [716, 328], [95, 466], [684, 480], [447, 228], [455, 64]]"
224,0,7.466666666666667,"[[823, 346], [604, 506], [360, 502], [722, 509], [587, 416], [242, 271], [252, 451], [646, 261], [83, 176], [1256, 199]]"
224,1,7.466666666666667,"[[326, 446], [446, 229], [888, 245], [687, 87], [475, 314], [811, 503], [716, 328], [97, 468], [768, 477], [666, 230], [684, 481], [455, 64]]"
225,0,7.5,"[[823, 346], [604, 506], [360, 502], [722, 509], [587, 416], [242, 271], [252, 451], [646, 261], [83, 176], [1256, 199]]"
225,1,7.5,"[[326, 446], [446, 229], [888, 245], [687, 87], [475, 314], [716, 328], [810, 503], [97, 468], [768, 477], [666, 230], [684, 481], [455, 64], [952, 57]]"
226,0,7.533333333333333,"[[822, 346], [360, 501], [241, 271], [603, 507], [721, 511], [588, 417], [250, 454], [645, 261], [1256, 199], [83, 176]]"
226,1,7.533333333333333,"[[445, 229], [888, 246], [329, 447], [715, 329], [683, 482], [687, 88], [767, 479], [475, 314], [99, 469], [665, 231], [810, 504], [455, 65], [952, 57]]"
227,0,7.566666666666666,"[[240, 272], [721, 511], [822, 347], [359, 503], [603, 507], [589, 417], [645, 262], [1256, 199], [83, 176], [249, 455]]"
227,1,7.566666666666666,"[[444, 230], [888, 246], [715, 330], [475, 315], [682, 484], [687, 88], [334, 449], [767, 479], [101, 471], [808, 504], [665, 233], [455, 65], [952, 57], [804, 499]]"
228,0,7.6,"[[721, 512], [240, 272], [822, 347], [359, 503], [603, 507], [1256, 199], [589, 418], [396, 471], [82, 176], [645, 263]]"
228,1,7.6,"[[715, 330], [443, 230], [888, 246], [338, 449], [104, 472], [681, 487], [475, 315], [687, 88], [766, 481], [805, 502], [664, 234], [455, 65], [952, 57]]"
229,0,7.633333333333334,"[[239, 272], [602, 508], [822, 348], [360, 505], [721, 512], [679, 434], [644, 263], [396, 472], [1257, 200], [82, 176], [590, 418]]"
229,1,7.633333333333334,"[[715, 330], [105, 472], [680, 489], [887, 248], [687, 88], [475, 315], [440, 230], [344, 450], [765, 482], [663, 234], [803, 506], [952, 57], [455, 65]]"
230,0,7.666666666666667,"[[239, 272], [359, 506], [821, 348], [602, 510], [721, 515], [679, 437], [644, 264], [1256, 200], [81, 175], [398, 473]]"
230,1,7.666666666666667,"[[107, 474], [715, 330], [439, 231], [687, 88], [887, 248], [680, 490], [475, 317], [662, 234], [764, 483], [347, 451], [803, 508], [952, 57], [455, 65], [801, 503]]"
231,0,7.7,"[[359, 506], [239, 272], [821, 348], [601, 510], [721, 515], [644, 264], [679, 437], [1256, 200], [81, 175], [397, 474]]"
231,1,7.7,"[[106, 474], [715, 330], [439, 231], [687, 88], [887, 248], [680, 490], [475, 317], [347, 451], [662, 234], [765, 483], [802, 508], [952, 57], [455, 65]]"
232,0,7.733333333333333,"[[239, 272], [359, 508], [720, 517], [821, 349], [601, 511], [644, 264], [679, 439], [1257, 200], [398, 475], [80, 176], [592, 420]]"
232,1,7.733333333333333,"[[350, 450], [439, 231], [715, 330], [108, 477], [687, 88], [476, 318], [887, 248], [763, 484], [661, 234], [678, 491], [802, 510], [952, 57], [455, 65]]"
233,0,7.766666666666667,"[[359, 510], [238, 272], [601, 514], [718, 519], [820, 349], [644, 265], [242, 461], [399, 475], [1257, 200], [79, 176]]"
233,1,7.766666666666667,"[[353, 451], [715, 331], [438, 231], [476, 318], [687, 88], [887, 248], [762, 485], [111, 479], [661, 236], [676, 494], [797, 508], [455, 65], [952, 57]]"
234,0,7.8,"[[237, 273], [601, 514], [718, 520], [643, 265], [399, 477], [820, 349], [358, 511], [804, 516], [1257, 201], [79, 176], [50, 266]]"
234,1,7.8,"[[437, 231], [356, 453], [715, 331], [476, 318], [687, 88], [887, 248], [761, 486], [660, 236], [676, 494], [114, 480], [788, 501], [455, 65], [952, 57]]"
235,0,7.833333333333333,"[[714, 523], [237, 273], [601, 516], [358, 513], [642, 266], [820, 349], [803, 517], [400, 480], [679, 442], [1258, 202], [237, 468], [78, 175]]"
235,1,7.833333333333333,"[[436, 233], [476, 319], [715, 332], [362, 454], [887, 249], [687, 88], [759, 488], [675, 496], [116, 482], [659, 237], [785, 503], [455, 65]]"
236,0,7.866666666666666,"[[236, 274], [599, 518], [714, 524], [358, 515], [642, 266], [401, 483], [801, 518], [819, 349], [1258, 202], [234, 472], [78, 176]]"
236,1,7.866666666666666,"[[366, 455], [475, 319], [715, 332], [674, 499], [687, 89], [887, 249], [435, 234], [759, 489], [118, 483], [782, 504], [658, 238]]"
237,0,7.9,"[[236, 274], [599, 518], [714, 524], [358, 515], [642, 266], [401, 482], [801, 518], [819, 349], [1258, 202], [234, 472], [78, 176]]"
237,1,7.9,"[[366, 455], [475, 319], [715, 332], [674, 499], [887, 249], [687, 89], [435, 234], [759, 489], [118, 483], [782, 504], [658, 238]]"
238,0,7.933333333333334,"[[599, 521], [235, 273], [358, 515], [713, 525], [401, 484], [819, 350], [641, 266], [800, 519], [1258, 202], [78, 176], [678, 445]]"
238,1,7.933333333333334,"[[475, 319], [671, 501], [120, 486], [433, 235], [687, 88], [887, 249], [715, 333], [371, 456], [758, 490], [658, 240], [781, 506]]"
239,0,7.966666666666667,"[[233, 273], [597, 522], [358, 516], [402, 487], [712, 526], [818, 352], [798, 519], [641, 267], [231, 475], [78, 175], [1258, 202], [678, 448]]"
239,1,7.966666666666667,"[[475, 320], [431, 235], [123, 488], [376, 456], [669, 504], [687, 89], [887, 249], [657, 240], [757, 491], [778, 506], [715, 334]]"
240,0,8.0,"[[232, 273], [358, 516], [596, 525], [797, 519], [818, 352], [402, 488], [711, 527], [640, 268], [77, 176], [1259, 203], [229, 476]]"
240,1,8.0,"[[475, 320], [379, 457], [431, 235], [687, 89], [887, 250], [656, 241], [666, 506], [127, 492], [756, 490], [715, 335], [776, 505], [455, 65]]"
241,0,8.033333333333333,"[[359, 516], [232, 274], [795, 521], [818, 352], [596, 527], [711, 528], [403, 489], [1258, 203], [640, 267], [77, 176]]"
