frame,team,largura,profundidade,pressao,largura_linha_1,largura_linha_2,largura_linha_3,profundidade_1_2,profundidade_2_3
165,0,632,458,0.0,35.9375,44.21875,33.828125,207.0,94.75
165,1,805,407,0.0,35.703125,20.078125,62.265625,122.75,136.89999999999998
166,0,632,458,0.0,0.0,46.5625,34.140625,336.3333333333333,114.66666666666669
166,1,807,407,0.0,0.0,35.703125,62.42187500000001,179.0,189.2
167,0,630,458,0.0,0.0,46.640625,34.296875,308.0,131.0
167,1,808,406,0.0,35.625,20.234375,62.57812499999999,121.75,138.10000000000002
168,0,629,459,0.0,35.625,44.453125,34.53125,208.53333333333333,93.80000000000001
168,1,811,406,0.0,35.703125,20.3125,62.81250000000001,122.25,138.39999999999998
169,0,628,459,0.0,0.0,46.796875,34.921875,309.0,131.60000000000002
169,1,814,407,0.0,35.703125,20.3125,63.125,121.75,139.3
170,0,627,460,0.0,35.390625,44.609375,35.234375,209.66666666666666,93.25
170,1,817,408,0.0,0.0,35.703125,63.4375,179.8,191.59999999999997
171,0,627,460,0.0,0.0,46.796875,35.15625,309.3333333333333,132.2666666666667
171,1,817,408,0.0,35.703125,20.46875,63.4375,122.5,139.89999999999998
172,0,625,459,0.0,0.0,46.875,35.46875,310.3333333333333,131.66666666666669
172,1,823,408,0.0,35.703125,20.390625,63.90625,122.25,141.10000000000002
173,0,624,461,0.0,0.0,46.953125,43.90625,255.66666666666669,158.83333333333331
173,1,826,409,0.0,0.0,35.703125,64.140625,180.2,193.2
174,0,624,461,0.0,0.0,47.03125,43.984375,279.75,144.53571428571428
174,1,830,409,0.0,35.78125,20.390625,64.453125,123.0,141.7
175,0,623,462,0.0,0.0,47.03125,44.140625,257.0,159.375
175,1,836,272,0.0,35.859375,20.46875,64.921875,87.5,141.3
176,0,623,462,0.0,0.0,33.359375,45.15625,228.0,171.875
176,1,839,273,0.0,35.78125,20.546875,65.078125,87.16666666666666,141.7
177,0,623,462,0.0,0.0,33.359375,45.15625,228.0,171.875
177,1,839,273,0.0,35.78125,20.546875,65.078125,87.16666666666666,141.7
178,0,622,462,0.0,0.0,47.265625,44.53125,257.0,161.5
178,1,843,271,0.0,35.859375,20.46875,65.3125,87.0,142.2
179,0,620,464,0.241573077442303,34.609375,45.15625,36.40625,205.08333333333334,90.85000000000002
179,1,846,271,0.6552393659778045,35.78125,20.390625,65.234375,87.5,142.3
180,0,620,465,0.2513752397039901,0.0,47.34375,44.6875,258.0,164.16666666666669
180,1,849,271,0.6274673983619707,35.859375,20.390625,65.234375,88.0,142.8
181,0,619,466,0.2509279693481961,0.0,47.5,44.6875,258.3333333333333,164.83333333333337
181,1,856,272,0.5731419014377834,35.78125,20.390625,65.703125,88.66666666666666,143.0
182,0,619,467,0.0,34.375,12.1875,45.0,184.33333333333334,94.75
182,1,858,271,0.0,35.78125,48.671875,10.390625,180.86666666666667,39.833333333333314
183,0,619,467,0.0,34.375,12.1875,45.078125,184.33333333333334,99.60000000000002
183,1,858,271,0.0,35.78125,48.671875,10.390625,180.86666666666667,39.833333333333314
184,0,619,469,0.0,34.21875,12.1875,45.3125,184.5,95.0
184,1,862,409,0.0,35.859375,20.390625,66.328125,126.0,142.5
185,0,618,468,0.0,0.0,47.734375,45.3125,285.25,157.25
185,1,864,271,0.0,35.859375,20.46875,66.484375,90.16666666666666,142.7
186,0,618,469,0.0,0.0,47.734375,45.46875,260.6666666666667,164.20833333333331
186,1,868,270,0.0,35.9375,20.390625,66.71875,89.66666666666666,143.2
187,0,618,470,0.0,0.0,47.8125,45.546875,261.3333333333333,165.16666666666669
187,1,870,270,0.0,35.9375,20.46875,66.71875,89.66666666666666,144.0
188,0,617,470,0.0,0.0,47.8125,45.9375,261.6666666666667,166.33333333333331
188,1,871,410,0.0,35.9375,20.390625,66.484375,126.75,138.83333333333331
189,0,617,470,0.0,0.0,47.8125,45.9375,261.6666666666667,166.33333333333331
189,1,871,410,0.0,35.9375,20.390625,66.484375,126.75,138.83333333333331
190,0,616,471,0.0,0.0,47.8125,45.9375,288.25,159.41666666666669
190,1,872,408,0.0,36.015625,20.390625,66.171875,126.0,144.89999999999998
191,0,616,472,0.2123041682709227,33.75,36.71875,38.046875,213.33333333333334,100.25
191,1,871,409,0.5163539050541172,35.9375,20.390625,65.9375,126.25,145.60000000000002
192,0,615,474,0.21142670055615936,0.0,47.96875,38.125,263.0,182.33333333333331
192,1,873,412,0.515311733622808,36.015625,20.390625,65.9375,126.5,146.2
193,0,615,475,0.210334191602211,33.75,36.640625,38.046875,213.66666666666666,101.75
193,1,874,412,0.5223611813659993,35.9375,20.390625,65.9375,126.75,146.3
194,0,615,477,0.20996905491447512,33.671875,36.640625,37.890625,214.66666666666669,101.83333333333331
194,1,875,413,0.5442577626146475,36.015625,20.390625,65.703125,126.5,147.2
195,0,615,477,0.2099690549144751,33.671875,36.640625,37.890625,214.66666666666669,101.83333333333331
195,1,875,413,0.5442577626146476,36.015625,20.390625,65.703125,126.5,147.2
196,0,615,479,0.0,0.0,48.046875,37.578125,263.6666666666667,184.66666666666663
196,1,875,413,0.0,36.015625,20.3125,65.625,127.0,147.0
197,0,687,480,0.0,5.859375,48.046875,37.65625,241.0,172.3
197,1,874,414,0.0,36.015625,20.3125,65.3125,128.0,147.39999999999998
198,0,614,481,0.5408959333090605,0.0,47.96875,38.203125,265.3333333333333,189.66666666666669
198,1,935,461,0.37679791495231446,29.765625,35.859375,65.0,211.93333333333334,201.00000000000003
199,0,611,481,0.5468629098635176,0.0,47.734375,37.96875,265.0,181.875
199,1,934,443,0.3951321797244987,22.265625,35.859375,64.921875,200.5,201.39999999999998
200,0,610,252,0.5903554576455011,33.359375,20.703125,37.890625,126.16666666666669,105.16666666666663
200,1,867,412,0.4192957871785894,0.0,35.78125,64.453125,185.2,201.0
201,0,609,252,0.5900628294517174,33.28125,20.703125,37.96875,126.16666666666669,105.16666666666663
201,1,867,412,0.4192313621160082,0.0,35.78125,64.453125,185.0,201.2
202,0,608,251,0.5933062971596372,33.203125,36.09375,37.734375,142.25,97.25
202,1,863,412,0.42187288987038696,35.625,20.0,63.98437500000001,126.25,147.7
203,0,606,248,0.5984805058392152,33.046875,11.953125,37.421875,113.5,115.5
203,1,858,412,0.4248558736759461,0.0,35.546875,63.28125,185.0,200.8
204,0,605,248,0.6037538064373826,47.265625,23.90625,37.34375,138.33333333333331,72.25
204,1,855,411,0.42968553650863217,35.46875,20.0,62.890625,125.0,148.5
205,0,603,477,0.562512718135285,0.0,47.109375,37.265625,264.0,186.16666666666669
205,1,852,411,0.4171339561253074,35.390625,19.921875,62.34375,124.5,143.83333333333331
206,0,664,476,0.5034010039594788,5.625,47.109375,44.53125,212.33333333333331,180.95238095238096
206,1,849,411,0.4218841448431548,35.390625,19.765625,61.953125,124.75,144.83333333333331
207,0,664,476,0.5047853821218717,5.625,47.109375,44.53125,212.33333333333331,180.95238095238096
207,1,849,411,0.4219143695106638,35.390625,19.765625,61.953125,124.75,144.66666666666669
208,0,1099,377,0.5297211370242347,85.859375,11.875,44.296875,167.0,111.19999999999999
208,1,845,409,0.44601018967386435,35.3125,19.6875,61.5625,125.75,149.10000000000002
209,0,1207,475,0.4400489268867832,94.296875,46.796875,43.90625,153.66666666666669,182.19047619047615
209,1,841,395,0.41549780701886296,35.234375,19.53125,55.3125,126.0,139.10000000000002
210,0,1037,314,0.0,81.015625,0.0,36.484375,105.33333333333334,123.5
210,1,839,416,0.0,35.234375,19.375,60.07812500000001,125.5,151.85714285714283
211,0,596,247,0.0,32.34375,0.0,36.640625,81.5,124.16666666666669
211,1,833,414,0.0,35.078125,19.296875,59.609375,124.75,151.2
212,0,593,246,0.0,32.265625,11.484375,36.5625,115.5,100.39999999999998
212,1,827,414,0.0,34.921875,19.140625,59.375,124.5,155.83333333333331
213,0,593,246,0.0,32.265625,11.484375,36.5625,115.5,100.39999999999998
213,1,827,414,0.0,34.921875,19.140625,59.21875,124.5,151.3
214,0,755,329,0.0,0.0,46.171875,36.328125,115.33333333333331,178.33333333333337
214,1,751,413,0.0,18.515625,19.140625,58.67187499999999,139.66666666666666,151.0
215,0,753,330,0.28124398322228406,58.828125,32.96875,28.828125,174.16666666666669,64.33333333333331
215,1,821,442,0.43872575133842284,18.28125,34.765625,58.51562500000001,196.0,203.2
216,0,750,377,0.28397662509328075,8.4375,45.9375,36.25,146.33333333333334,177.66666666666669
216,1,817,414,0.45220099215675336,0.0,34.6875,58.203125,181.60000000000002,203.79999999999995
217,0,825,412,0.0,50.390625,44.296875,28.515625,229.58333333333334,85.91666666666669
217,1,877,444,0.0,39.21875,34.609375,57.8125,200.60000000000002,204.0
218,0,1179,334,0.27743242315875366,92.109375,45.625,36.25,107.00000000000003,180.16666666666663
218,1,808,412,0.4432170826238304,34.609375,18.90625,57.34375000000001,122.25,152.89999999999998
219,0,1179,334,0.27745643912227885,92.109375,11.25,36.25,165.2,100.19999999999999
219,1,808,412,0.443000104480769,0.0,34.609375,57.34375000000001,181.0,204.39999999999998
220,0,1176,334,0.0,91.875,18.828125,36.328125,175.8,91.0
220,1,802,411,0.0,0.0,34.453125,56.875,180.8,204.2
221,0,1175,333,0.0,91.796875,44.453125,28.359374999999996,191.25,87.0
221,1,800,411,0.0,0.0,34.53125,56.56250000000001,180.39999999999998,204.40000000000003
222,0,1174,333,0.0,91.71875,18.59375,36.640625,154.25,110.0
222,1,859,444,0.0,38.90625,34.453125,56.09375,199.2,204.2
223,0,1173,333,0.28000538106074113,91.640625,18.59375,36.640625,153.75,110.25
223,1,794,437,0.4184442917715621,18.125,34.53125,55.93749999999999,193.3,204.8
224,0,1173,333,0.28175122906296524,91.640625,18.4375,36.71875,154.25,111.0
224,1,791,439,0.42260751537670416,18.125,34.53125,55.78125000000001,193.7,205.8
225,0,1173,333,0.28175122906296524,91.640625,18.4375,36.71875,154.25,111.0
225,1,855,446,0.39829585756170227,38.828125,34.53125,55.703125,199.86666666666667,205.8
226,0,1173,335,0.2834725500845046,91.640625,18.28125,36.796875,154.75,111.75
226,1,853,447,0.39755611222598236,38.828125,34.609375,55.54687499999999,199.8,206.39999999999998
227,0,1173,335,0.2859471538517284,91.640625,45.46875,36.875,106.16666666666669,184.93333333333334
227,1,851,447,0.3841855031361998,38.828125,34.6875,55.234375,200.8,210.2
228,0,1174,336,0.24766971614287894,91.71875,18.203125,28.281250000000004,155.0,115.75
228,1,848,445,0.41096540703182294,38.828125,34.765625,54.76562499999999,201.0,207.2
229,0,1175,336,0.0,91.796875,18.125,28.203125,172.25,99.25
229,1,847,449,0.0,38.828125,34.921875,54.53125,201.39999999999998,208.40000000000003
230,0,1175,340,0.0,91.796875,45.46875,28.281250000000004,107.16666666666669,193.5333333333333
230,1,845,451,0.0,38.828125,35.0,54.37499999999999,202.0,212.83333333333331
231,0,1175,340,0.0,91.796875,45.46875,28.281250000000004,107.16666666666669,193.7333333333333
231,1,846,451,0.0,38.828125,35.0,54.37499999999999,202.0,209.2
232,0,1177,341,0.0,91.953125,45.46875,28.203125,107.0,183.33333333333331
232,1,844,453,0.0,38.828125,35.0,54.21875000000001,202.2,210.2
233,0,1178,343,0.0,92.03125,45.46875,37.1875,107.33333333333331,200.4666666666667
233,1,841,451,0.0,38.828125,35.078125,53.59374999999999,202.8,210.59999999999997
234,0,1207,344,0.2565599980306837,94.296875,0.0,34.84375,112.80000000000001,158.60000000000002
234,1,838,444,0.42819457395889815,38.828125,35.15625,52.65625000000001,202.8,210.0
235,0,1180,348,0.2908744291562349,92.1875,34.53125,34.765625,210.33333333333331,53.916666666666686
235,1,771,438,0.46746440774447934,35.234375,18.671875,52.26562500000001,151.1,159.10000000000002
236,0,1180,348,0.30396710207329974,92.1875,0.0,44.296875,119.5,156.0
236,1,769,415,0.4805794199598223,0.0,35.3125,51.87500000000001,185.39999999999998,211.60000000000002
237,0,1180,348,0.30443839994521954,92.1875,0.0,44.296875,119.5,155.83333333333331
237,1,769,415,0.4895175599045872,35.3125,18.75,51.87500000000001,123.0,160.5
238,0,1180,349,0.2374692309507779,92.1875,45.625,34.53125,107.33333333333331,205.16666666666669
238,1,767,418,0.5197902061542151,0.0,35.46875,51.64062499999999,187.2,212.60000000000002
239,0,1180,351,0.0,92.1875,45.703125,44.296875,108.83333333333331,201.66666666666669
239,1,764,417,0.0,35.625,18.75,51.171875,123.75,162.0
240,0,1182,351,0.0,92.34375,0.0,44.375,122.0,156.5
240,1,760,441,0.0,18.125,35.625,50.70312500000001,199.2,213.8
241,0,1181,352,0.0,92.265625,0.0,34.0625,122.0,164.20000000000005
241,1,754,443,0.0,18.203125,35.703125,50.0,199.8,214.39999999999998
242,0,1182,354,0.0,92.34375,0.0,44.375,122.75,158.16666666666669
242,1,752,469,0.0,18.203125,35.703125,49.53125,213.06666666666666,217.02857142857147
243,0,1182,354,0.0,92.34375,0.0,44.375,122.75,158.16666666666669
243,1,752,469,0.0,18.203125,35.703125,49.53125,213.06666666666666,217.17142857142858
244,0,1182,356,0.0,92.34375,0.0,44.53125,136.33333333333334,149.57142857142856
244,1,751,471,0.0,18.203125,35.78125,49.53125,213.4666666666667,218.7
245,0,1182,359,0.0,92.34375,0.0,44.609375,136.0,148.0
245,1,750,473,0.0,18.203125,35.78125,49.296875,213.5333333333333,219.2
246,0,1040,335,0.0,80.546875,0.0,44.609375,105.33333333333334,151.85714285714283
246,1,747,477,0.0,18.203125,35.9375,48.75,213.7333333333333,226.60000000000002
247,0,1041,499,0.0,80.546875,0.0,44.453125,147.8,161.66666666666663
247,1,744,455,0.0,18.28125,36.015625,48.203125,210.5,219.5
248,0,1043,336,0.0,80.625,0.0,44.375,104.66666666666666,155.28571428571428
248,1,740,482,0.0,7.265625000000001,36.015625,47.734375,214.8,229.2
249,0,1043,336,0.0,80.625,0.0,44.375,104.66666666666666,155.28571428571428
249,1,740,481,0.0,7.265625000000001,36.015625,47.734375,214.60000000000002,229.39999999999998
250,0,1045,337,0.0,80.625,0.0,44.53125,104.66666666666666,160.71428571428567
250,1,739,483,0.0,7.265625000000001,36.09375,47.421875,215.39999999999998,217.43333333333334
251,0,1046,338,0.0,80.703125,0.0,44.453125,105.33333333333334,160.42857142857144
251,1,738,485,0.0,7.265625000000001,36.25,47.03125,215.5,222.60000000000002
252,0,1048,339,0.5137351580613282,80.78125,36.171875,32.8125,214.66666666666669,44.583333333333314
252,1,737,435,0.40741411555374024,0.0,36.40625,46.953125,190.0,224.0
253,0,1214,341,0.0,94.84375,0.0,44.453125,102.5,162.1428571428571
253,1,734,489,0.0,7.265625000000001,36.484375,46.5625,216.5,224.8
254,0,1051,345,0.0,81.09375,0.0,44.21875,106.0,165.0
254,1,729,442,0.0,36.5625,19.0625,46.015625,125.75,173.89999999999998
255,0,1051,345,0.0,81.09375,0.0,44.21875,106.0,165.0
255,1,729,442,0.0,36.5625,19.0625,46.015625,125.75,173.89999999999998
256,0,1053,347,0.5216058730541506,81.09375,36.484375,32.265625,220.66666666666669,43.583333333333314
256,1,727,497,0.3289595406425809,36.640625,18.984375,45.703125,139.0,175.10000000000002
257,0,604,280,0.5117593491829291,32.109375,0.0,44.21875,82.0,167.28571428571433
257,1,722,500,0.32681832520976617,36.71875,19.0625,45.234375,138.5,176.89999999999998
258,0,604,283,0.5210104120235327,32.109375,0.0,44.0625,83.0,167.42857142857144
258,1,719,502,0.3288519557157402,36.796875,19.0625,44.84375,138.0,177.89999999999998
259,0,603,284,0.5695230988638086,45.9375,36.5625,31.640625,199.0,43.333333333333314
259,1,718,503,0.3348397727993432,36.875,19.140625,44.53125,138.0,179.0
260,0,1056,350,0.0,81.328125,0.0,43.59375,105.33333333333334,169.42857142857144
260,1,717,505,0.0,0.0,36.953125,43.984375,245.39999999999998,233.4333333333334
261,0,1056,350,0.0,81.328125,0.0,43.59375,105.33333333333334,169.42857142857144
261,1,717,505,0.0,0.0,36.953125,44.140625,245.39999999999998,232.9333333333334
262,0,1057,351,0.0,81.40625,0.0,43.59375,105.0,171.28571428571433
262,1,716,508,0.0,0.0,31.874999999999996,43.75,256.25,222.75
263,0,1056,352,0.0,81.40625,0.0,43.28125,105.33333333333334,172.1428571428571
263,1,716,307,0.0,37.1875,19.21875,43.75,84.5,185.5
264,0,1057,353,0.0,81.40625,0.0,43.125,105.0,174.28571428571433
264,1,716,312,0.0,37.265625,0.0,43.75,190.8,56.75
265,0,1057,355,0.0,81.484375,36.5625,14.374999999999998,237.75,39.33333333333337
265,1,715,493,0.0,0.0,37.34375,43.671875,222.60000000000002,237.39999999999998
266,0,1058,356,0.0,0.0,45.9375,42.734375,95.0,229.375
266,1,715,497,0.0,37.421875,19.375,43.75,133.5,187.60000000000002
267,0,1058,356,0.0,0.0,45.9375,42.734375,95.0,229.375
267,1,715,497,0.0,37.421875,19.375,43.75,133.5,187.79999999999995
268,0,1059,357,0.656371979230335,81.5625,36.5625,14.296875,238.25,41.0
268,1,715,500,0.4770481940816967,0.0,37.5,43.75,223.2,241.59999999999997
269,0,1219,358,0.5457164066407805,95.234375,0.0,42.5,105.5,175.8571428571429
269,1,714,321,0.53015129378031,37.5,19.375,43.671875,86.66666666666666,190.39999999999998
270,0,604,298,0.0,46.09375,0.0,42.5,188.0,54.16666666666663
270,1,714,505,0.0,0.0,37.578125,43.59375,225.60000000000002,243.39999999999998
271,0,603,300,0.0,32.34375,0.0,42.1875,85.5,180.0
271,1,713,322,0.0,37.65625,19.53125,43.59375,86.33333333333334,191.39999999999998
272,0,761,446,0.0,45.703125,0.0,42.265625,126.5,180.8571428571429
272,1,713,392,0.0,37.8125,0.0,43.59375,193.39999999999998,81.0
273,0,761,446,0.0,45.703125,0.0,42.265625,126.5,180.8571428571429
273,1,713,392,0.0,37.8125,0.0,43.59375,193.39999999999998,81.0
274,0,605,302,0.5263380058229862,32.5,0.0,36.796875,86.0,173.79999999999995
274,1,713,392,0.58730052335569,37.96875,19.609375,44.6875,86.16666666666666,212.07142857142856
275,0,604,301,0.0,0.0,0.0,36.875,84.0,182.33333333333337
275,1,712,320,0.0,38.125,0.0,43.828125,198.0,62.5
276,0,604,301,0.0,0.0,0.0,36.875,84.0,182.33333333333337
276,1,712,321,0.0,38.125,0.0,43.828125,198.0,62.75
277,0,605,302,0.0,0.0,0.0,36.953125,84.0,183.0
277,1,712,530,0.0,38.125,19.765625,43.90625,125.69999999999999,194.10000000000002
278,0,661,404,0.0,37.96875,0.0,37.03125,119.33333333333334,177.60000000000002
278,1,712,318,0.0,38.203125,19.765625,43.984375,81.25,186.75
279,0,663,404,0.0,5.3125,0.0,37.03125,134.5,177.39999999999998
279,1,1100,603,0.0,68.671875,43.90625,0.0,292.225,100.39999999999998
280,0,606,311,0.0,46.5625,19.375,27.734375,213.16666666666669,38.5
280,1,1100,603,0.0,68.671875,19.84375,43.90625,144.64285714285714,213.83333333333337
281,0,607,556,0.0,0.0,46.5625,37.109375,276.3333333333333,236.2666666666667
281,1,783,541,0.0,28.046875,38.28125,43.984375,225.42857142857144,253.7714285714286
282,0,609,558,0.0,0.0,46.640625,37.265625,292.5,221.29999999999995
282,1,783,608,0.0,28.046875,38.28125,44.21875,228.66666666666666,269.50000000000006
283,0,621,559,0.0,5.546875,46.71875,42.265625,244.5,230.5
283,1,709,608,0.0,7.421875,38.4375,40.46875,226.16666666666669,261.8333333333333
284,0,610,561,0.0,0.0,46.796875,42.34375,293.0,227.16666666666663
284,1,709,608,0.0,7.421875,38.515625,40.3125,230.3,264.99999999999994
285,0,1086,565,0.0,84.84375,46.796875,42.421875,203.83333333333331,228.33333333333337
285,1,710,608,0.0,7.5,38.671875,40.3125,230.7,258.55
286,0,1086,565,0.0,84.84375,46.796875,42.421875,203.83333333333331,228.33333333333337
286,1,710,608,0.0,7.5,38.671875,40.3125,230.7,258.55
287,0,1235,388,0.0,96.484375,0.0,42.5,118.33333333333334,185.66666666666663
287,1,710,455,0.0,38.75,20.234375,40.15625,127.75,178.16666666666663
288,0,1078,392,0.0,83.359375,0.0,42.5,126.5,185.5
288,1,711,456,0.0,38.90625,20.234375,40.078125,117.5,178.5
289,0,1079,398,0.0,83.4375,0.0,42.578125,129.0,186.83333333333337
289,1,712,557,0.0,0.0,39.140625,40.0,207.2,260.8
290,0,615,317,0.0,0.0,0.0,42.8125,87.0,188.16666666666663
290,1,712,459,0.0,39.296875,20.390625,39.921875,128.5,181.16666666666663
291,0,616,318,0.0,0.0,0.0,42.890625,87.0,189.66666666666663
291,1,712,461,0.0,39.375,20.546875,39.921875,129.25,181.66666666666663
292,0,616,318,0.0,0.0,0.0,42.8125,87.0,189.66666666666663
292,1,711,461,0.0,39.375,20.546875,39.84375,129.0,181.66666666666663
293,0,616,320,0.0,0.0,0.0,37.890625,87.0,184.20000000000005
293,1,713,503,0.0,39.609375,20.546875,44.53125,129.0,197.75
294,0,617,323,0.0,0.0,0.0,37.96875,87.0,185.79999999999995
294,1,712,506,0.0,39.6875,20.703125,44.6875,129.25,199.25
295,0,618,293,0.0,0.0,0.0,20.0,89.0,182.66666666666663
295,1,712,463,0.0,39.921875,20.703125,39.53125,118.30000000000001,185.25
296,0,620,293,0.0,0.0,0.0,20.078125,88.0,183.33333333333337
296,1,711,462,0.0,40.0,20.703125,39.375,111.5,185.0
297,0,621,294,0.0,0.0,0.0,20.234375,90.0,182.66666666666663
297,1,711,461,0.0,0.0,40.078125,39.296875,207.83333333333331,239.50000000000006
298,0,783,349,0.0,13.4375,0.0,27.8125,100.5,197.0
298,1,711,462,0.0,0.0,40.0,39.296875,207.83333333333331,239.50000000000006
299,0,785,352,0.0,61.328125,6.171875,27.8125,241.0,49.0
299,1,710,461,0.0,0.0,40.234375,38.984375,208.5,239.83333333333337
300,0,697,462,0.0,6.5625,0.0,27.734375,157.0,197.75
300,1,711,464,0.0,0.0,40.3125,39.0625,213.8,238.7
301,0,623,331,0.0,48.125,6.171875,27.734375,218.5,50.5
301,1,712,462,0.0,0.0,40.546875,38.90625,214.0,236.0
302,0,638,495,0.0,0.0,48.28125,27.8125,208.5,244.25
302,1,711,464,0.0,0.0,40.703125,38.984375,215.39999999999998,236.26666666666665
303,0,640,496,0.0,0.0,48.359375,27.8125,209.5,245.0
303,1,712,471,0.0,0.0,41.015625,39.0625,212.83333333333331,243.91666666666669
304,0,640,597,0.0,5.546875,48.359375,27.8125,260.0,244.75
304,1,712,471,0.0,0.0,41.015625,38.984375,213.0,243.75
305,0,627,336,0.0,0.0,0.0,27.890625000000004,93.0,199.25
305,1,711,471,0.0,41.09375,21.171875,39.21875,122.69999999999999,186.5
306,0,628,337,0.0,48.59375,6.406249999999999,27.8125,220.0,53.5
306,1,709,473,0.0,0.0,41.25,39.375,214.16666666666669,246.99999999999994
307,0,797,361,0.0,13.593749999999998,0.0,27.8125,104.0,201.0
307,1,707,474,0.0,0.0,41.328125,38.671875,215.16666666666669,247.03333333333336
308,0,800,360,0.0,47.734375,0.0,27.8125,102.0,201.25
308,1,707,578,0.0,41.484375,21.484375,38.671875,135.0,210.66666666666663
309,0,802,361,0.0,47.734375,0.0,39.296875,102.0,193.79999999999995
309,1,706,580,0.0,0.0,41.5625,37.734375,217.0,278.0
310,0,802,361,0.0,47.734375,0.0,39.296875,102.0,193.79999999999995
310,1,706,579,0.0,41.5625,21.5625,37.734375,123.19999999999999,236.79999999999995
311,0,804,362,0.0,47.734375,0.0,39.453125,103.33333333333331,192.79999999999995
311,1,702,580,0.0,0.0,41.640625,37.1875,217.66666666666669,293.93333333333334
312,0,805,359,0.0,13.750000000000002,0.0,39.53125,104.5,193.0
312,1,700,480,0.0,41.71875,21.640625,37.03125,116.33333333333334,192.5
313,0,632,340,0.0,0.0,0.0,39.53125,96.0,192.60000000000002
313,1,699,481,0.0,41.71875,21.640625,36.796875,116.5,193.16666666666663
314,0,633,342,0.0,0.0,0.0,39.6875,95.0,193.79999999999995
314,1,698,583,0.0,41.796875,21.71875,36.796875,117.33333333333334,221.5
315,0,633,344,0.0,0.0,0.0,39.6875,96.0,193.79999999999995
315,1,780,520,0.0,21.875,41.875,36.40625,236.92857142857144,255.57142857142856
316,0,633,344,0.0,0.0,0.0,39.6875,96.0,193.79999999999995
316,1,780,520,0.0,21.875,41.875,36.40625,236.92857142857144,255.57142857142856
317,0,633,344,0.0,0.0,0.0,39.765625,96.0,194.20000000000005
317,1,777,520,0.0,48.515625,21.71875,36.171875,146.85714285714286,195.0
318,0,633,310,0.0,0.0,0.0,39.765625,97.0,179.75
318,1,775,522,0.0,21.875,41.953125,35.9375,238.5,257.0
319,0,633,310,0.0,0.0,0.0,39.84375,97.0,180.25
319,1,773,522,0.0,21.796875,41.875,35.703125,238.64285714285717,257.1904761904762
320,0,632,348,0.0,49.375,25.078125,27.578124999999996,218.5,62.5
320,1,771,596,0.0,48.59375,35.625,0.0,311.4444444444444,79.33333333333337
321,0,632,348,0.0,0.0,0.0,39.765625,97.0,195.39999999999998
321,1,769,524,0.0,21.796875,41.875,35.46875,242.16666666666669,255.66666666666669
322,0,632,348,0.0,0.0,0.0,39.84375,97.0,195.39999999999998
322,1,769,525,0.0,21.796875,41.875,35.46875,242.33333333333331,255.83333333333331
323,0,632,310,0.0,0.0,0.0,39.84375,96.0,182.0
323,1,767,526,0.0,21.796875,41.875,35.3125,239.78571428571428,259.0476190476191
324,0,632,310,0.0,0.0,0.0,39.84375,96.0,182.25
324,1,764,526,0.0,21.796875,41.953125,35.078125,240.35714285714283,258.14285714285717
325,0,632,310,0.0,49.296875,17.65625,14.84375,211.5,38.0
325,1,762,528,0.0,21.796875,41.875,34.921875,240.78571428571428,259.0476190476191
326,0,631,310,0.0,49.21875,25.0,0.0,220.5,41.0
326,1,760,529,0.0,21.796875,41.796875,34.765625,241.07142857142856,260.0952380952381
327,0,631,347,0.0,49.21875,25.0,27.421875,219.66666666666663,59.83333333333337
327,1,758,529,0.0,21.796875,41.796875,34.53125,244.83333333333331,257.50000000000006
328,0,631,347,0.0,49.21875,25.0,27.421875,220.0,59.5
328,1,758,529,0.0,21.796875,41.796875,34.53125,244.83333333333331,257.50000000000006
329,0,630,346,0.0,49.140625,25.0,27.34375,219.5,59.5
329,1,756,530,0.0,21.796875,41.875,34.375,244.5,258.33333333333337
330,0,629,346,0.0,0.0,0.0,39.53125,98.0,194.0
330,1,754,530,0.0,21.875,41.875,34.21875,245.66666666666669,258.3333333333333
331,0,629,351,0.0,33.828125,0.0,39.375,100.0,194.39999999999998
331,1,752,530,0.0,21.875,41.796875,34.0625,248.8,255.53333333333336
332,0,628,353,0.0,33.75,0.0,39.296875,101.0,194.20000000000005
332,1,752,531,0.0,21.875,41.796875,33.984375,245.0,259.66666666666663
333,0,628,356,0.0,33.75,0.0,39.21875,101.0,195.20000000000005
333,1,750,532,0.0,21.796875,41.71875,33.828125,245.33333333333331,259.3333333333333
334,0,628,357,0.0,33.75,0.0,39.21875,101.5,195.20000000000005
334,1,750,532,0.0,21.796875,41.71875,33.828125,245.33333333333331,259.3333333333333
335,0,629,356,0.0,33.828125,0.0,48.359375,101.0,203.83333333333337
335,1,749,636,0.0,21.796875,41.5625,34.296875,245.66666666666669,286.8333333333333
336,0,628,357,0.0,49.0625,39.140625,22.03125,247.75,69.25
336,1,746,638,0.0,48.75,33.515625,0.0,322.29166666666663,112.33333333333337
337,0,628,357,0.0,33.75,0.0,48.59375,102.0,203.0
337,1,743,638,0.0,48.75,33.28125,0.0,322.79166666666663,111.33333333333337
338,0,751,524,0.0,43.203125,0.0,48.75,157.66666666666666,203.5
338,1,740,638,0.0,21.796875,41.484375,33.515625,246.33333333333331,289.1666666666667
339,0,754,525,0.0,0.0,48.984375,48.984375,203.33333333333331,271.1666666666667
339,1,735,638,0.0,48.671875,32.734375,0.0,323.41666666666663,110.33333333333337
